AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent,request
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add d flame to the Dcode2016 playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add super roots 3 to the Divertido para niГ±os playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I'd like to add Julian Velard's album onto the cleaning playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add an album to electronic gaming
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add the artist Beardyman to my classical x playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add my track to old school metal playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add little joe newest tune to my viajes playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add this carlos libedinsky song to my zen focus playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add giancarlo erra to my Guitar Hero Live Playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this album to my Throwback Party playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Mel Draisey tomy 80s Classic Hits playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add the artist to my top classical playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add tomohisa yamashita music to my Latin Dance Cardio playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,go ahead and add blowfly to my This Is Schubert list
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Can I put johnny burke onto my lo que suena los angeles playlist?
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add shweta mohan to my laundry playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add a tune to my playlist Guest List Polygon
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Please add Iris DeMent to my playlist this is selena
1.0,0.0,0.0,0.0,0.0,0.0,0.0, Add the Justin Furstenfeld song to the latin pop rising playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add a G Dep song in my girls' night playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,"I would like to add to my plalist, Visjoner onto the old school metal one"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for seven people at a bakery in Osage City
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book spot for three at Maid-Rite Sandwich Shop in Antigua and Barbuda
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table for breakfast in MI at the pizzeria
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a restaurant reservation for me and my child for 2 Pm in Faysville
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a highly rated churrascaria ten months from now.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,i need a table for 7 in Kashegelok VT
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot for eight at a bar that serves pastelaria
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table for clare and yvonne ramirez at Baker's Keyboard Lounge
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"I want to book Cheese Board Collective in Poland for april the first, 2030."
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for a pub serving burritos
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for eight people in North Dakota
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for eight for the top-rated bakery eleven hours from now in Mango
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for a restaurant in Palau in six years 
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Need a table for a party of six at the RingSide Steakhouse in the state of Nevada
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book spot for 7 at NH Theressa
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a restaurant in Georgia
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table in Elba for ten that has a bar
0.0,1.0,0.0,0.0,0.0,0.0,0.0,need a table at a close-by restaurant right now in Marco
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"I want to book a restaurant in a distant ID spa for lidia, latasha and diann."
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table in FL for ten people
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant in Ayer for 2 people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot at a highly rated restaurant in Tajikistan
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a spot for now in NY for 10
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book a reservation for The Training Table on Mar. thirteenth, 2026"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"book a table for me, heidi and cara in Saudi Arabia"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for eight at a cafeteria saturday
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book reservation in Gasconade at the best restaurant in DC
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book spot at Fried chicken restaurant in Mauritania
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table at spa joint
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a restaurant in NE for ascension day in Cle Elum that serves seafood for me and my nieces
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot for 4 in Somalia
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"book spot for John Pearson Soda Works in Cambodia on Mar. 21st, 2023"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to make a reservation for one at a sushi restaurant in Brucetown
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book The Hat for my grandfather and I in Arkansas.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,party of six this week in Oman
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table in Anderson Arkansas
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book spot for eight at bar that serves potГ©e
0.0,1.0,0.0,0.0,0.0,0.0,0.0,need to book a table in Ludden
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"book a table at The Crab Cooker for now for angelina, melva cooper and gwen"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table for 10 in CHAR No.4 in Colombia
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot for melisa castillo and vicky allen in Sadorus MT
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for 8 people at an irish bar
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for a party of 3 at a restaurant in KY
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot in North Catasauqua SD in sixteen minutes
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a highly rated fast food restaurant for eight people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need to find a table for 4 at a brasserie that has fondue
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book a reservation for eight people at a top-rated restaurant in Busby, GU on may second, 2024"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book Moishes Steakhouse in Lucky.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book restaurant at ten that has internet
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for seven people at a highly rated restaurant this month in Hawaii
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"I want to book a restaurant for me, carissa and lynn ramirez in Colorado."
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a lunch at Boreas for a party of 8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lets eat in Little Eagle on May nineteenth for 7 people
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"I want to book a restaurant in New Mexico for kenya, lilia and ingrid."
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book Baker's Keyboard Lounge for clare and yvonne ramirez.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a bar in Bonaparte Palau.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,need a table eighteen seconds from now at a restaurant serving muffuletta
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a highly rated oyster bar for this week close by in FL.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot for seven that is distant from your gf's current location at a bar that serves middle eastern for Midnight
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book a reservation for leticia, melva and twila edwards at Glassy Junction for five p.m within the same area of our secondary residence"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough londonien de Wandsworth on Lee Jackson Day
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for a puglia restaurant at three
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"i want a table in one week at Glen Arm for esmeralda, andrea and I"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"i want a table at an outdoor restaurant for me, helene and alana"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for a delicatessen restaurant that serves farГ§ous in OK
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"I want to book a restaurantin Perrytown Missouri for candice, jeannie and nichole."
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for 2 at Fraser Mansion in Serbia
0.0,1.0,0.0,0.0,0.0,0.0,0.0,need a table somewhere in McLaurin Connecticut
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book an osteria in Morningside AL.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for a party of three next year
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for a restaurant now
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot at top-rated restaurant
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for my great grandfather and I at a macaroni pub in CT
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for The Windmill in Northern Mariana Islands
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a latin restaurant for five people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a pub now.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant in Reily VT.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot for 7 at a steakhouse in Bulgaria
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant in NM for two people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,table for 1 please
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for a party of 6 at The Waterside Inn
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a party of nine for an indoor cafe
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation at a restaurant nearby their airbnb
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for one at Bouchon in Oregon on 6/13/2039
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a restaurant reservation for nine in VA on August 21
0.0,1.0,0.0,0.0,0.0,0.0,0.0,table for 7 at Blueberry Hill
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant for five people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a bistro that serves pasta salad in Brazil.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a party of six at Atascadero
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a restaurant for seven in Sudan
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant in Federated States Of Micronesia 1 hour from now.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a restaurant reservation for a party of 8 ten hours from now
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"I want to book Ribera Steakhouse in Sint Maarten for tamra, desiree and lesley."
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"book a table for me and bettye at Washington, D.C. Jewish Community Center in Montana"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for 3 at Union Square Cafe
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant close by my girlfriend's work location on 11/22/2038.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,need a table for 2 in Kuwait
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant in 1 day for me and my boyfriend.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Want to book a table at a restaurant in Samoa
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant in Cooperdale for five people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book spot in twelve hours nineteen minutes and seven seconds from now at a cafe that serves molise
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for Ad Hoc in Brazil for a party of 7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for a rajasthani restaurant in Micronesia
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant in Glenarden South Dakota for two people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for a highly rated cafeteria on october the 11th
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table in Grove Place for two
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table for now for 4 for an oyster bar
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for six in Mar. at a coffeehouse neighboring Scott Depot
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table at Big City Burrito in Tower City
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a table at Georgetown Cupcake in GA for two people
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant not far from our college.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant far from Rollins for four people in eighteen seconds .
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for six for Crown Burgers in Lebanon
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot at Candle Cafe
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table for lillian and edna at The Berghoff
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot at highly rated pub on tisha b'av
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Need a reservation close-by East Hanover.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Get a chimichanga meal at a bakery
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant within the same area of Horse Pasture.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book me a reservation for a top-rated pub in Ladue, Colorado"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for a pub serving croquembouche
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I would like to book reservations for the Venetian Theatre in Hepler for a party of 6.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book me a table at a restaurant in Ellisport, MH."
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a indonesian brasserie far from Savoonga on february eleventh.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for 10 people for highly rated fast food nearby Bristol Bay Borough
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant in Gray Horse.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a highly rated restaurant in Lake Junaluska.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a restautant in North Dakota at a bistro that is indoor
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a russian bar for seven people in MN 21 hours from now.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book Jacob Wirth Restaurant in West Virginia for me and my baby.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a turkish restaurant in DE
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant distant from lynette's position for julia and rosanna.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"book spot for dolores, leona clark and I at The Green Shack in Indonesia"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Need a table for the day after tomorrow in Clarenceville at the Black Rapids Roadhouse
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant for eight in Harding.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"book a table at a pub on jun. 17, 2023"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Please make a booking at Sonoy in Montague, LA."
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a party of four at a highly rated pub
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a highly rated restaurant in VA for one person at zero am.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"book a table 1 year from now for corinne, tisha and I at a restaurant in Guernsey that is top-rated"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for arlene stewart and I at The Laundromat Cafe in South Dakota
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Need a table for breakfast in North Carolina for the Bobcat Bite
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want a table at a highly rated pub sometime this year
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book Dinner by Heston Blumenthal in AL.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book the Pollen Street Social in South Dartmouth for this morning.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a pub in a spa for five people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to be Main Deli Steak House near Hendley.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for a burrito restaurant faraway from katy's hostel for a party of 4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book an outdoor restaurant for Sat.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for a javanese bar in Texas
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for genevieve and lucia at a food court in argentinian
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation in Kenya for a party of six
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book a reservation for one at the Blue Wall Cafe in Allakaket, MT"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book the best oyster bar in Dulce for six people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a bakery in Alamosa for three people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"I want to book a restaurant in Tunisia for nelda, rae and I at 01:55:48 p.m."
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a delicatessen serving testaroli in Somalia for 7/25/2027.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for Fatty Crew in 13 weeks in Haskell
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant at sunrise for 4 people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant in Gambia for six people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a French Guiana restaurant indoor.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot for me and my teens at Cherry Street Hotel in MH
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"I want to book a highly rated restaurant for sue, madeline and I in eight years ."
0.0,1.0,0.0,0.0,0.0,0.0,0.0,party of 9 somewhere near Bow in eleven years
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to find a nice coffeehouse in South Burlington Illinois
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a churrascaria restaurant for ten people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table at a steakhouse in Encino that serves meatcake
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a restaurant reservation at 3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for seven people at a steakhouse in Kenya
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book an indoor brasserie within walking distance in ME.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book a reservation for nellie davis, willie and patsy rogers for a highly rated diner"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant near Oaktown.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for a restaurant in Yemen
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for my parents and I at Red Crown Tourist Court in Slovakia
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a restaurant reservation for one in AR
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table for me and my best friend at San Francisco Brewing Company.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a varenyky restaurant in Croatia.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot for nine at Fish Express in Mongolia
0.0,1.0,0.0,0.0,0.0,0.0,0.0,find me a restaurant in Pembine Montana
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a brasserie in Luxembourg tomorrow.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a pizzeria in Afghanistan.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Find a restaurant for marylou and I within walking distance of my mum's hotel
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"book spot for colleen peterson, rosanna and I at the best bar in Bonaire at 08:02:59"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book a reservation for 7 for a top-rated restaurant on July second, 2037 in Gardner, Indiana"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Please book reservations in NY for two in 1 month at Windows on the World
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot for 2 at a restaurant that serves pastas
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a party of 9 for The Wieners Circle in Palau
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant for 3 people next year in Delaware.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table for 4 at a restaurant around 0 Am.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book me and my grandparents a restaurant in Saint Helens South Dakota
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book The Bishops Buttery for five people in Shrewsbury.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want a table at a pub that serves brunswick stew in OH
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book reservation for my nieces and I at Light Horse Tavern
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for 4 at an oyster bar now
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for seven at Harper Woods
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book a reservation for 10 people in Gambia on february the nineteenth, 2040"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table for a party of 6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for 9 people at the best osteria restaurant
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book an oyster bar for five people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a top-rated restaurant in Idana.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for a party of five for an afghan tea house
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book a reservation for hester, pat and I at the best restaurant distant from Mexico"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a smoking room in OR at a bar
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot for my mother in law and I at 18 o'clock
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table at a restaurant for six people in a nearby caribbean cafe in Waiteville
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant for 9 people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot in Lebanon for ten weeks from now
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Get me a table for 7 people at Villa Bethania.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"I need a place that serves smelt for a party of 4, preferably a taverna"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want a table for four at the Union Auto Company in Serbia
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"book a table in Montenegro for alissa, cornelia williams and katrina at osteria"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table for midnight for 6 in Nesco
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a highly rated fast food restaurant now.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot at a balinese joint
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a table for 11/5/2037 in Washington for seven people
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Book a reservation for dorothy, kayla and I for the best osteria restaurant"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book Mars 2112 in Finland for four people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a party of 4 at Louisiana Fried Chicken
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book spot for eight close to Marion Center
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for 6 people in Delaware at 10 a.m.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book The Green Shack in GA for 9 people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a place now for 2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a restaurant reservation for seven a.mnot far from their chalet
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a restaurant reservation in ND
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table for nine at a nice restaurant that is popular
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need to book a restaurant for my baby and I this summer at a brasserie
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table in Micronesia for rajasthani food at any restaurant
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want book a french fast food restaurant for 2 people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for a blinis bar in Palestine
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a spot for me and kathrine at Smithville
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for a ligurian bar in Belgium
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for The Brazen Head close by to my university
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for an indonesian brasserie on 9/13/2017
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a german joint for 12 seconds from now.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant in Massachusetts for six p.m.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I would like to book a reservation for kaitlin and I at Lone Star Cafe 
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation for 8 at fourteen in South Carolina
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book an osteria that serves arepa for 6 people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,me and jocelyn want to eat a restaurant in Georgia
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table for seven in Honduras within walking distance
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for four this Afternoon at a highly rated food court
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for seven people at Fraser Mansion in IL
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a table around 11 at a restaurant which serves macaroni and cheese in Tyronza.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,book a table in CA for 2 people in 3 hours
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book me a reservation at a goan restaurant for 5 people
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a bar in NM.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book Meriton Grand Hotel Tallinn in New Jersey for four people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book the Hard Times Cafe for 9 people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a reservation for Savoy Hotel and Grill not far from our secondary residence
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a restaurant for 3 people in Ohio.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,Book a restaurant with a spa in Connecticut
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book Laurelhurst Theater within walking distance of their airbnb for me and luella carter in seventeen seconds.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I want to book a food truck in Albania for ten people.
0.0,1.0,0.0,0.0,0.0,0.0,0.0,I need a table in West Virginia for me and my baby at Jacob Wirth Restaurant
